OD,GFP,Well,Replicate,Kan,Plasmid,Day,PCN,GFP/OD,log10(GFP/OD),tet,Selection
0.9046000242233276,9805,D2,1,1,pBR322,0,60.0,10256.815346284464,4.011012536971694,10,True
0.9046000242233276,9805,D2,2,1,pBR322,0,60.0,10256.815346284464,4.011012536971694,10,True
0.9046000242233276,9805,D2,3,1,pBR322,0,60.0,10256.815346284464,4.011012536971694,10,True
0.9046000242233276,9805,D2,4,1,pBR322,0,60.0,10256.815346284464,4.011012536971694,10,True
0.9046000242233276,9805,D2,5,1,pBR322,0,60.0,10256.815346284464,4.011012536971694,10,True
0.7429999709129333,22442,D3,1,1,CloDF13,0,100.0,30595.21110681222,4.485653454172881,10,True
0.7429999709129333,22442,D3,2,1,CloDF13,0,100.0,30595.21110681222,4.485653454172881,10,True
0.7429999709129333,22442,D3,3,1,CloDF13,0,100.0,30595.21110681222,4.485653454172881,10,True
0.7429999709129333,22442,D3,4,1,CloDF13,0,100.0,30595.21110681222,4.485653454172881,10,True
0.7429999709129333,22442,D3,5,1,CloDF13,0,100.0,30595.21110681222,4.485653454172881,10,True
0.6895999908447266,28719,C4,1,1,pUC,0,200.0,42776.26705512225,4.631202882430509,10,True
0.6895999908447266,28719,C4,2,1,pUC,0,200.0,42776.26705512225,4.631202882430509,10,True
0.6895999908447266,28719,C4,3,1,pUC,0,200.0,42776.26705512225,4.631202882430509,10,True
0.6895999908447266,28719,C4,4,1,pUC,0,200.0,42776.26705512225,4.631202882430509,10,True
0.6895999908447266,28719,C4,5,1,pUC,0,200.0,42776.26705512225,4.631202882430509,10,True
0.9340000152587891,11306,D6,1,0,pBR322,0,60.0,11598.73184773251,4.064410508051124,10,True
0.9340000152587891,11306,D6,2,0,pBR322,0,60.0,11598.73184773251,4.064410508051124,10,True
0.9340000152587891,11306,D6,3,0,pBR322,0,60.0,11598.73184773251,4.064410508051124,10,True
0.9340000152587891,11306,D6,4,0,pBR322,0,60.0,11598.73184773251,4.064410508051124,10,True
0.9340000152587891,11306,D6,5,0,pBR322,0,60.0,11598.73184773251,4.064410508051124,10,True
0.8718000054359436,33218,C7,1,0,CloDF13,0,100.0,38814.381058256105,4.588992665209544,10,True
0.8718000054359436,33218,C7,2,0,CloDF13,0,100.0,38814.381058256105,4.588992665209544,10,True
0.8718000054359436,33218,C7,3,0,CloDF13,0,100.0,38814.381058256105,4.588992665209544,10,True
0.8718000054359436,33218,C7,4,0,CloDF13,0,100.0,38814.381058256105,4.588992665209544,10,True
0.8718000054359436,33218,C7,5,0,CloDF13,0,100.0,38814.381058256105,4.588992665209544,10,True
0.708299994468689,39994,D8,1,0,pUC,0,200.0,58454.40075455604,4.766817212700162,10,True
0.708299994468689,39994,D8,2,0,pUC,0,200.0,58454.40075455604,4.766817212700162,10,True
0.708299994468689,39994,D8,3,0,pUC,0,200.0,58454.40075455604,4.766817212700162,10,True
0.708299994468689,39994,D8,4,0,pUC,0,200.0,58454.40075455604,4.766817212700162,10,True
0.708299994468689,39994,D8,5,0,pUC,0,200.0,58454.40075455604,4.766817212700162,10,True
0.845300018787384,2406,D10,1,0,Chromosome,0,0.0,1822.4724245424998,3.2606609658187473,10,True
0.845300018787384,2406,D10,2,0,Chromosome,0,0.0,1822.4724245424998,3.2606609658187473,10,True
0.845300018787384,2406,D10,3,0,Chromosome,0,0.0,1822.4724245424998,3.2606609658187473,10,True
0.845300018787384,2406,D10,4,0,Chromosome,0,0.0,1822.4724245424998,3.2606609658187473,10,True
0.845300018787384,2406,D10,5,0,Chromosome,0,0.0,1822.4724245424998,3.2606609658187473,10,True
0.845300018787384,2406,D10,1,1,Chromosome,0,0.0,1822.4724245424998,3.2606609658187473,10,True
0.845300018787384,2406,D10,2,1,Chromosome,0,0.0,1822.4724245424998,3.2606609658187473,10,True
